event_id,detector_id,track_id,particle,creator_process,entry_time_ns,energy_dep_MeV
19474,LaBr3-0,19646,e-,phot,14868927199.405836,0.000641
19474,LaBr3-0,19647,e-,phot,14868927199.405836,0.000620
19474,LaBr3-0,19648,e-,phot,14868927199.405836,0.000060
19474,LaBr3-0,19649,e-,phot,14868927199.405836,0.000026
19474,LaBr3-0,19650,e-,phot,14868927199.405836,0.000013
19474,LaBr3-0,19651,e-,phot,14868927199.405836,0.000010
19474,LaBr3-0,19633,gamma,phot,14868927199.405830,0.000105
19474,LaBr3-0,19634,e-,phot,14868927199.405830,0.000056
19474,LaBr3-0,19635,e-,phot,14868927199.405830,0.000043
19474,LaBr3-0,19624,gamma,phot,14868927199.405817,0.000076
19474,LaBr3-0,19625,e-,phot,14868927199.405817,0.000085
19474,LaBr3-0,6089,e-,compt,14868927199.401144,0.182439
19474,LaBr3-0,6090,e-,compt,14868927199.401144,0.000149
19474,LaBr3-0,6091,e-,compt,14868927199.401144,0.000030
19474,LaBr3-0,3012,e-,compt,14868927199.291708,0.040226
19474,LaBr3-0,3011,gamma,RadioactiveDecay,14868927199.259100,0.000039
20208,EJ309-9,42850,e-,compt,45727.188162,0.099666
20208,EJ309-9,11,gamma,nFissionHP,45727.057956,0.000018
20208,LaBr3-0,10556,e-,phot,713946506.810738,0.382673
20208,LaBr3-0,10943,e-,phot,713946506.810807,0.019978
20208,LaBr3-0,11097,e-,phot,713946506.810845,0.005612
20208,LaBr3-0,11098,e-,phot,713946506.810845,0.004530
20208,LaBr3-0,11099,e-,phot,713946506.810845,0.000723
20208,LaBr3-0,11100,e-,phot,713946506.810845,0.000526
20208,LaBr3-0,11101,e-,phot,713946506.810845,0.000086
20208,LaBr3-0,11102,e-,phot,713946506.810845,0.000065
20208,LaBr3-0,11103,e-,phot,713946506.810845,0.000063
20208,LaBr3-0,11104,e-,phot,713946506.810845,0.000060
20208,LaBr3-0,10944,gamma,phot,713946506.810807,0.000217
20208,LaBr3-0,10945,e-,phot,713946506.810807,0.001290
20208,LaBr3-0,10946,e-,phot,713946506.810807,0.000028
20208,LaBr3-0,10947,e-,phot,713946506.810807,0.000056
20208,LaBr3-0,10948,e-,phot,713946506.810807,0.000030
20208,LaBr3-0,10949,e-,phot,713946506.810807,0.000030
20208,LaBr3-0,10557,gamma,phot,713946506.810738,0.000165
20208,LaBr3-0,10558,e-,phot,713946506.810738,0.004520
20208,LaBr3-0,10559,e-,phot,713946506.810738,0.000620
20208,LaBr3-0,10560,e-,phot,713946506.810738,0.000068
20208,LaBr3-0,10561,e-,phot,713946506.810738,0.000045
20208,LaBr3-0,10562,e-,phot,713946506.810738,0.000060
20208,LaBr3-0,10563,e-,phot,713946506.810738,0.000013
20208,LaBr3-0,10564,e-,phot,713946506.810738,0.000013
20208,LaBr3-0,1953,e-,compt,713946506.804582,0.113759
20208,LaBr3-0,1954,e-,compt,713946506.804582,0.000106
20208,LaBr3-0,1955,e-,compt,713946506.804582,0.000069
20208,LaBr3-0,1952,gamma,RadioactiveDecay,713946506.804404,0.000185
20427,EJ309-2,2991,e-,compt,891199021660.494263,0.111895
20427,EJ309-2,2990,gamma,RadioactiveDecay,891199021660.363037,0.000009
20427,LaBr3-1,4517,e-,phot,7873066291.210819,0.227413
20427,LaBr3-1,4518,e-,phot,7873066291.210819,0.000137
20427,LaBr3-1,4519,e-,phot,7873066291.210819,0.001397
20427,LaBr3-1,4520,e-,phot,7873066291.210819,0.000030
20427,LaBr3-1,4521,e-,phot,7873066291.210819,0.000043
20427,LaBr3-1,4522,e-,phot,7873066291.210819,0.000043
20427,LaBr3-1,4516,gamma,RadioactiveDecay,7873066291.173335,0.000137
21315,LaBr3-0,2,neutron,nFissionHP,45734.005915,0.018157
21982,EJ309-30,1311,e-,compt,45727.112566,0.029694
21982,EJ309-30,5,gamma,nFissionHP,45727.099656,0.000018
22746,LaBr3-1,160,e-,compt,27237031003232.378906,0.234024
22746,LaBr3-1,161,e-,compt,27237031003232.574219,0.060913
22746,LaBr3-1,162,e-,compt,27237031003232.574219,0.001444
22746,LaBr3-1,163,e-,compt,27237031003232.574219,0.000058
22746,LaBr3-1,164,e-,compt,27237031003232.574219,0.000030
22746,LaBr3-1,159,gamma,RadioactiveDecay,27237031003232.300781,0.000076
23142,EJ309-28,32958,e-,compt,45727.052564,0.228106
23142,EJ309-28,35861,e-,compt,45727.079280,0.004831
23142,EJ309-28,5,gamma,nFissionHP,45726.931178,0.000027
23142,EJ309-13,17,e-,RadioactiveDecay,7504505669.163909,1.392678
23142,LaBr3-0,17761,e-,compt,7504505668.554005,0.123969
23142,LaBr3-0,17762,e-,compt,7504505668.554005,0.000081
23142,LaBr3-0,17763,e-,compt,7504505668.556645,0.037112
23142,LaBr3-0,17764,e-,compt,7504505668.556645,0.000056
23142,LaBr3-0,17765,e-,compt,7504505668.556645,0.000056
23142,LaBr3-0,17760,gamma,RadioactiveDecay,7504505668.480680,0.000170
23565,EJ309-38,2889,proton,hadElastic,45751.173075,1.371675
23924,EJ309-28,3402,e-,RadioactiveDecay,4670130244.421374,2.086418
25769,EJ309-30,8285,e-,eIoni,18170339973154.546875,1.013852
25769,EJ309-30,6518,e-,RadioactiveDecay,18170339973154.542969,1.391834
25769,EJ309-17,4092,e-,compt,271227779869.155609,0.198598
25769,EJ309-17,4091,gamma,RadioactiveDecay,271227779869.077637,0.000009
25769,LaBr3-0,226924,e-,phot,45726.635424,0.257338
25769,LaBr3-0,226925,e-,phot,45726.635424,0.004813
25769,LaBr3-0,226926,e-,phot,45726.635424,0.000631
25769,LaBr3-0,226928,e-,phot,45726.635424,0.000063
25769,LaBr3-0,226929,e-,phot,45726.635424,0.000068
25769,LaBr3-0,226930,e-,phot,45726.635424,0.000030
25769,LaBr3-0,226931,e-,phot,45726.635424,0.000083
25769,LaBr3-0,226932,e-,phot,45726.635424,0.000013
25769,LaBr3-0,226933,e-,phot,45726.635424,0.000013
25769,LaBr3-0,226934,e-,phot,45726.635424,0.000010
25769,LaBr3-0,220048,e-,compt,45726.488383,0.085804
25769,LaBr3-0,220146,e-,phot,45726.488384,0.003937
25769,LaBr3-0,220049,gamma,compt,45726.488383,0.000056
25769,LaBr3-0,220050,e-,compt,45726.488383,0.000029
25769,LaBr3-0,220051,e-,compt,45726.488383,0.000329
25769,LaBr3-0,220052,e-,compt,45726.488383,0.000030
25769,LaBr3-0,220053,e-,compt,45726.488383,0.000509
25769,LaBr3-0,220055,e-,compt,45726.488383,0.000013
25769,LaBr3-0,220057,e-,compt,45726.488383,0.000060
25769,LaBr3-0,220058,e-,compt,45726.488383,0.000083
25769,LaBr3-0,220059,e-,compt,45726.488383,0.000045
25769,LaBr3-0,220060,e-,compt,45726.488383,0.000010
25769,LaBr3-0,220054,e-,compt,45726.488383,0.000010
25769,LaBr3-0,5,gamma,nFissionHP,45726.480085,0.000404
25769,LaBr3-1,204576,e-,compt,2402153587364.259277,0.006658
25769,LaBr3-1,204577,e-,compt,2402153587364.259277,0.000034
25769,LaBr3-1,204578,e-,compt,2402153587364.259277,0.000044
25769,LaBr3-1,204579,e-,compt,2402153587364.268555,0.050517
25769,LaBr3-1,204580,e-,compt,2402153587364.268555,0.000034
25769,LaBr3-1,204581,e-,compt,2402153587364.268555,0.000031
25769,LaBr3-1,204582,e-,phot,2402153587364.279297,0.109340
25769,LaBr3-1,205147,e-,phot,2402153587364.281250,0.005612
25769,LaBr3-1,205148,e-,phot,2402153587364.281250,0.000641
25769,LaBr3-1,205149,e-,phot,2402153587364.281250,0.005070
25769,LaBr3-1,205150,e-,phot,2402153587364.281250,0.000086
25769,LaBr3-1,205151,e-,phot,2402153587364.281250,0.000068
25769,LaBr3-1,205152,e-,phot,2402153587364.281250,0.000068
25769,LaBr3-1,205153,e-,phot,2402153587364.281250,0.000060
25769,LaBr3-1,205154,e-,phot,2402153587364.281250,0.000063
25769,LaBr3-1,205019,e-,phot,2402153587364.281250,0.000030
25769,LaBr3-1,204583,gamma,phot,2402153587364.279297,0.000130
25769,LaBr3-1,204652,e-,phot,2402153587364.279297,0.003831
25769,LaBr3-1,204653,e-,phot,2402153587364.279297,0.000115
25769,LaBr3-1,204654,e-,phot,2402153587364.279297,0.000634
25769,LaBr3-1,204655,e-,phot,2402153587364.279297,0.000064
25769,LaBr3-1,204656,e-,phot,2402153587364.279297,0.000060
25769,LaBr3-1,204657,e-,phot,2402153587364.279297,0.000063
25769,LaBr3-1,204658,e-,phot,2402153587364.279297,0.000063
25769,LaBr3-1,204659,e-,phot,2402153587364.279297,0.000013
25769,LaBr3-1,204584,gamma,phot,2402153587364.279297,0.000195
25769,LaBr3-1,204585,e-,phot,2402153587364.279297,0.000631
25769,LaBr3-1,204586,e-,phot,2402153587364.279297,0.000063
25769,LaBr3-1,204587,e-,phot,2402153587364.279297,0.000066
25769,LaBr3-1,149263,e-,compt,2402153587364.243164,0.726698
25769,LaBr3-1,205015,e-,phot,2402153587364.281250,0.019560
25769,LaBr3-1,149264,e-,compt,2402153587364.243164,0.000634
25769,LaBr3-1,205016,gamma,phot,2402153587364.281250,0.000215
25769,LaBr3-1,149265,e-,compt,2402153587364.243164,0.000086
25769,LaBr3-1,205017,e-,phot,2402153587364.281250,0.001396
25769,LaBr3-1,149266,e-,compt,2402153587364.243164,0.000045
25769,LaBr3-1,205018,e-,phot,2402153587364.281250,0.000044
25769,LaBr3-1,149267,e-,compt,2402153587364.243164,0.000013
25769,LaBr3-0,220147,e-,phot,45726.488384,0.000088
25769,LaBr3-1,139424,e-,compt,2402153587364.233398,0.129585
25769,LaBr3-0,220148,e-,phot,45726.488384,0.000026
25769,LaBr3-1,139425,e-,compt,2402153587364.233398,0.001444
25769,LaBr3-0,220149,e-,phot,45726.488384,0.000013
25769,LaBr3-1,139426,e-,compt,2402153587364.233398,0.000044
25769,LaBr3-0,220150,e-,phot,45726.488384,0.000013
25769,LaBr3-1,139427,e-,compt,2402153587364.233398,0.000043
25769,LaBr3-1,37348,e-,compt,2402153587364.153809,1.333857
25769,LaBr3-1,37349,e-,compt,2402153587364.153809,0.000149
25769,LaBr3-1,37347,gamma,RadioactiveDecay,2402153587364.107422,0.000305
26556,EJ309-42,3177,e-,compt,45726.996140,0.043464
26556,EJ309-42,3180,e-,phot,45727.039717,0.000265
26556,EJ309-42,3179,gamma,compt,45727.039654,0.000017
26556,EJ309-42,3178,e-,compt,45727.039654,0.020368
26556,EJ309-42,10,gamma,nFissionHP,45726.913976,0.000027
26556,EJ309-42,3176,e-,compt,45726.982293,0.179101
27995,LaBr3-1,3260,e-,compt,45726.392814,0.201977
27995,LaBr3-1,3261,e-,compt,45726.392814,0.000119
27995,LaBr3-1,3262,e-,compt,45726.392814,0.000060
27995,LaBr3-1,3263,e-,compt,45726.392814,0.000013
27995,LaBr3-1,2614,e-,compt,45726.386732,0.008468
27995,LaBr3-1,2615,e-,compt,45726.386732,0.000092
27995,LaBr3-1,2616,e-,compt,45726.386732,0.000031
27995,LaBr3-1,2617,e-,compt,45726.386732,0.000044
27995,LaBr3-1,8,gamma,nFissionHP,45726.374916,0.000112
28759,EJ309-17,216,e-,RadioactiveDecay,19653057650.825825,1.420288
28759,LaBr3-0,218239,e-,compt,45726.318814,0.000043
28759,LaBr3-0,5,gamma,nFissionHP,45726.313525,0.000011
28759,LaBr3-1,18495,e-,conv,1371953007221.671631,0.111197
28759,LaBr3-1,181500,e-,compt,1371953007221.886963,0.185201
28759,LaBr3-1,181501,e-,phot,1371953007221.891602,0.174746
28759,LaBr3-1,181502,e-,phot,1371953007221.891602,0.011697
28759,LaBr3-1,181503,e-,phot,1371953007221.891602,0.001289
28759,LaBr3-1,181504,e-,phot,1371953007221.891602,0.000027
28759,LaBr3-1,181505,e-,phot,1371953007221.891602,0.000027
28759,LaBr3-1,95714,e-,compt,1371953007221.684326,1.126443
28759,LaBr3-1,95726,e-,phot,1371953007221.684326,0.000689
28759,LaBr3-1,95727,e-,phot,1371953007221.684326,0.000454
28759,LaBr3-1,95728,e-,phot,1371953007221.684326,0.000245
28759,LaBr3-1,95729,e-,phot,1371953007221.684326,0.000060
28759,LaBr3-1,95715,gamma,compt,1371953007221.684326,0.000074
28759,LaBr3-1,95716,e-,compt,1371953007221.684326,0.000031
28759,LaBr3-1,43030,gamma,annihil,1371953007221.674316,0.000290
28759,LaBr3-1,181506,e-,phot,1371953007221.891602,0.000057
28759,LaBr3-1,85567,e-,phot,1371953007221.714600,0.096668
28759,LaBr3-1,86021,e-,phot,1371953007221.714600,0.019560
28759,LaBr3-1,86022,e-,phot,1371953007221.714600,0.010112
28759,LaBr3-1,86023,e-,phot,1371953007221.714600,0.000136
28759,LaBr3-1,86024,e-,phot,1371953007221.714600,0.001184
28759,LaBr3-1,86025,e-,phot,1371953007221.714600,0.001117
28759,LaBr3-1,86026,e-,phot,1371953007221.714600,0.000044
28759,LaBr3-1,86027,e-,phot,1371953007221.714600,0.000027
28759,LaBr3-1,86028,e-,phot,1371953007221.714600,0.000028
28759,LaBr3-1,86029,e-,phot,1371953007221.714600,0.000095
28759,LaBr3-1,86030,e-,phot,1371953007221.714600,0.000095
28759,LaBr3-1,86031,e-,phot,1371953007221.714600,0.000044
28759,LaBr3-1,86032,e-,phot,1371953007221.714600,0.000043
28759,LaBr3-1,86033,e-,phot,1371953007221.714600,0.000043
28759,LaBr3-1,86034,e-,phot,1371953007221.714600,0.000043
28759,LaBr3-1,86035,e-,phot,1371953007221.714600,0.000030
28759,LaBr3-1,86036,e-,phot,1371953007221.714600,0.000056
28759,LaBr3-1,181507,e-,phot,1371953007221.891602,0.000044
28759,LaBr3-1,85568,gamma,phot,1371953007221.714600,0.000327
28759,LaBr3-1,181508,e-,phot,1371953007221.891602,0.000030
28759,LaBr3-1,85569,e-,phot,1371953007221.714600,0.004921
28759,LaBr3-1,181509,e-,phot,1371953007221.891602,0.000031
28759,LaBr3-1,85570,e-,phot,1371953007221.714600,0.000469
28759,LaBr3-1,181510,e-,phot,1371953007221.891602,0.000043
28759,LaBr3-1,85571,e-,phot,1371953007221.714600,0.000045
28759,LaBr3-1,85572,e-,phot,1371953007221.714600,0.000049
28759,LaBr3-1,85573,e-,phot,1371953007221.714600,0.000030
28759,LaBr3-1,85574,e-,phot,1371953007221.714600,0.000010
28759,LaBr3-1,85576,e-,phot,1371953007221.714600,0.000013
28759,LaBr3-1,85577,e-,phot,1371953007221.714600,0.000013
28759,LaBr3-1,85578,e-,phot,1371953007221.714600,0.000066
28759,LaBr3-1,85579,e-,phot,1371953007221.714600,0.000083
28759,LaBr3-1,86037,e-,phot,1371953007221.714600,0.000056
28759,LaBr3-1,83279,e-,compt,1371953007221.712402,0.030644
28759,LaBr3-1,83281,e-,compt,1371953007221.712402,0.000063
28759,LaBr3-1,83282,e-,compt,1371953007221.712402,0.000060
28759,LaBr3-1,55349,e-,phot,1371953007221.708008,0.024339
28759,LaBr3-1,55480,e-,phot,1371953007221.708008,0.006155
28759,LaBr3-1,55481,gamma,phot,1371953007221.708008,0.000119
28759,LaBr3-1,55482,e-,phot,1371953007221.708008,0.000658
28759,LaBr3-1,55483,e-,phot,1371953007221.708008,0.000066
28759,LaBr3-1,55484,e-,phot,1371953007221.708008,0.000063
28759,LaBr3-1,55350,gamma,phot,1371953007221.708008,0.000113
28759,LaBr3-1,55351,e-,phot,1371953007221.708008,0.001397
28759,LaBr3-1,55352,e-,phot,1371953007221.708008,0.000043
28759,LaBr3-1,55353,e-,phot,1371953007221.708008,0.000043
28759,LaBr3-1,55258,e-,compt,1371953007221.707275,0.000010
28759,LaBr3-1,43031,gamma,annihil,1371953007221.674316,0.000413
28759,LaBr3-1,24912,e-,phot,1371953007221.672363,0.023498
28759,LaBr3-1,25411,e-,phot,1371953007221.672852,0.019560
28759,LaBr3-1,25412,e-,phot,1371953007221.672852,0.010064
28759,LaBr3-1,25413,e-,phot,1371953007221.672852,0.000137
28759,LaBr3-1,25414,e-,phot,1371953007221.672852,0.001331
28759,LaBr3-1,25415,e-,phot,1371953007221.672852,0.001396
28759,LaBr3-1,25416,e-,phot,1371953007221.672852,0.000043
28759,LaBr3-1,55558,e-,phot,1371953007221.708008,0.004565
28759,LaBr3-1,25417,e-,phot,1371953007221.672852,0.000033
28759,LaBr3-1,55559,e-,phot,1371953007221.708008,0.000035
28759,LaBr3-1,25418,e-,phot,1371953007221.672852,0.000044
28759,LaBr3-1,55560,e-,phot,1371953007221.708008,0.000034
28759,LaBr3-1,25419,e-,phot,1371953007221.672852,0.000044
28759,LaBr3-0,218236,e-,compt,45726.318814,0.644858
28759,LaBr3-1,55561,e-,phot,1371953007221.708008,0.000031
28759,LaBr3-1,25420,e-,phot,1371953007221.672852,0.000043
28759,LaBr3-0,218237,e-,compt,45726.318814,0.000035
28759,LaBr3-1,55562,e-,phot,1371953007221.708008,0.000043
28759,LaBr3-1,25421,e-,phot,1371953007221.672852,0.000031
28759,LaBr3-0,218238,e-,compt,45726.318814,0.000102
28759,LaBr3-1,25422,e-,phot,1371953007221.672852,0.000044
28759,LaBr3-1,24913,gamma,phot,1371953007221.672363,0.000272
28759,LaBr3-1,55252,e-,compt,1371953007221.707275,0.330359
28759,LaBr3-1,24914,e-,phot,1371953007221.672363,0.004938
28759,LaBr3-1,55253,gamma,compt,1371953007221.707275,0.000118
28759,LaBr3-1,24915,e-,phot,1371953007221.672363,0.000617
28759,LaBr3-1,55254,e-,compt,1371953007221.707275,0.000247
28759,LaBr3-1,24916,e-,phot,1371953007221.672363,0.000068
28759,LaBr3-1,55255,e-,compt,1371953007221.707275,0.000690
28759,LaBr3-1,24917,e-,phot,1371953007221.672363,0.000063
28759,LaBr3-1,55256,e-,compt,1371953007221.707275,0.000045
28759,LaBr3-1,24918,e-,phot,1371953007221.672363,0.000083
28759,LaBr3-1,55257,e-,compt,1371953007221.707275,0.000010
28759,LaBr3-1,24919,e-,phot,1371953007221.672363,0.000013
28759,LaBr3-1,18498,gamma,eBrem,1371953007221.672119,0.000106
28759,LaBr3-1,18496,e+,conv,1371953007221.671631,0.421420
28759,LaBr3-1,18497,Ce140,conv,1371953007221.671631,0.000003
29779,LaBr3-1,3687,e-,RadioactiveDecay,37682286719136.679688,0.129501
30652,EJ309-13,2511,e-,compt,45727.226282,0.059431
30652,EJ309-23,336,e-,compt,45727.101701,0.066807
30652,EJ309-23,337,e-,compt,45727.168068,0.075843
30652,EJ309-23,338,e-,compt,45727.259524,0.022535
30652,EJ309-13,6,gamma,nFissionHP,45727.062467,0.000018
30652,EJ309-23,339,e-,compt,45727.268256,0.005995
30652,EJ309-23,9,gamma,nFissionHP,45727.062789,0.000054
31074,EJ309-9,3624,proton,hadElastic,45744.418635,2.649482
31074,EJ309-9,3625,proton,hadElastic,45747.708298,0.412774
31074,EJ309-9,3626,proton,hadElastic,45747.742505,0.179224
31074,EJ309-9,4,neutron,nFissionHP,45744.391679,0.045281
31074,EJ309-27,3433,e-,compt,45726.955186,0.014922
31074,EJ309-27,3434,e-,compt,45726.955186,0.000264
31074,EJ309-27,14,gamma,nFissionHP,45726.930812,0.000027
33878,EJ309-27,2721,proton,hadElastic,45739.466758,1.266833
34210,EJ309-17,1193,e-,compt,45727.269396,0.004562
34210,EJ309-17,1194,e-,compt,45727.269396,0.000264
34210,EJ309-17,8,gamma,nFissionHP,45727.129471,0.000027
34591,EJ309-45,9562,C12,hadElastic,45765.974075,0.166301
34591,EJ309-45,9563,proton,hadElastic,45767.501020,0.620536
34591,EJ309-45,2,neutron,nFissionHP,45763.829422,0.066404
34591,EJ309-22,8239,gamma,RadioactiveDecay,3234836542687616.000000,0.000018
34591,EJ309-22,8240,e-,compt,3234836542687616.000000,0.051278
34591,EJ309-28,25,e-,RadioactiveDecay,4128232810.423333,0.623152
34591,LaBr3-1,2,neutron,nFissionHP,45747.841967,0.002573
35353,EJ309-25,2643,proton,hadElastic,45749.973307,2.263601
36669,EJ309-4,29952,e-,compt,45727.242196,0.102591
36669,EJ309-4,24228,e-,compt,45727.141096,0.438500
36669,EJ309-4,4,gamma,nFissionHP,45727.088490,0.000035
36669,LaBr3-0,4694,e-,compt,7285830535.906378,0.022802
36669,LaBr3-0,4695,e-,phot,7285830535.941267,0.196715
36669,LaBr3-0,4795,e-,phot,7285830535.941833,0.031926
36669,LaBr3-0,4871,e-,phot,7285830535.941833,0.003251
36669,LaBr3-0,4872,e-,phot,7285830535.941833,0.000031
36669,LaBr3-0,4873,e-,phot,7285830535.941833,0.001396
36669,LaBr3-0,4874,e-,phot,7285830535.941833,0.000028
36669,LaBr3-0,4875,e-,phot,7285830535.941833,0.000044
36669,LaBr3-0,4876,e-,phot,7285830535.941833,0.000043
36669,LaBr3-0,4877,e-,phot,7285830535.941833,0.000030
36669,LaBr3-0,4878,e-,phot,7285830535.941833,0.000056
36669,LaBr3-0,4796,gamma,phot,7285830535.941833,0.000159
36669,LaBr3-0,4797,e-,phot,7285830535.941833,0.000541
36669,LaBr3-0,4798,e-,phot,7285830535.941833,0.000050
36669,LaBr3-0,4799,e-,phot,7285830535.941833,0.000083
36669,LaBr3-0,4800,e-,phot,7285830535.941833,0.000080
36669,LaBr3-0,4801,e-,phot,7285830535.941833,0.000013
36669,LaBr3-0,4696,gamma,phot,7285830535.941267,0.000090
36669,LaBr3-0,4697,e-,phot,7285830535.941267,0.000051
36669,LaBr3-0,4698,e-,phot,7285830535.941267,0.000541
36669,LaBr3-0,4699,e-,phot,7285830535.941267,0.000068
36669,LaBr3-0,4700,e-,phot,7285830535.941267,0.000068
36669,LaBr3-0,4701,e-,phot,7285830535.941267,0.000063
36669,LaBr3-0,4702,e-,phot,7285830535.941267,0.000063
36669,LaBr3-0,4703,e-,phot,7285830535.941267,0.000063
36669,LaBr3-0,4693,gamma,RadioactiveDecay,7285830535.900675,0.000198
37004,EJ309-46,189194,proton,hadElastic,45788.402331,0.157371
37004,EJ309-46,4,neutron,nFissionHP,45787.172350,0.030498
37004,LaBr3-0,155048,e-,compt,45726.482853,0.448876
37004,LaBr3-0,155049,e-,compt,45726.482853,0.000082
37004,LaBr3-0,155050,e-,compt,45726.482853,0.000030
37004,LaBr3-0,155051,e-,compt,45726.482853,0.000010
37004,LaBr3-0,155052,e-,compt,45726.482853,0.000013
37004,LaBr3-0,154220,e-,compt,45726.450035,0.010979
37004,LaBr3-0,154221,e-,compt,45726.450035,0.000044
37004,LaBr3-0,5,gamma,nFissionHP,45726.443488,0.000124
37004,LaBr3-1,3753,e-,RadioactiveDecay,11638694200.361404,1.991340
38767,EJ309-7,43,e-,compt,980086786127.427490,0.011570
38767,EJ309-7,42,gamma,RadioactiveDecay,980086786127.276001,0.000009
38767,LaBr3-1,4401,e-,phot,45726.357068,0.661241
38767,LaBr3-1,4813,e-,phot,45726.357278,0.019978
38767,LaBr3-1,4935,e-,phot,45726.357508,0.010094
38767,LaBr3-1,4937,e-,phot,45726.357508,0.001396
38767,LaBr3-1,4938,e-,phot,45726.357508,0.000030
38767,LaBr3-1,4939,e-,phot,45726.357508,0.000044
38767,LaBr3-1,4940,e-,phot,45726.357508,0.000043
38767,LaBr3-1,4814,gamma,phot,45726.357278,0.000137
38767,LaBr3-1,4815,e-,phot,45726.357278,0.001290
38767,LaBr3-1,4816,e-,phot,45726.357278,0.000094
38767,LaBr3-1,4817,e-,phot,45726.357278,0.000043
38767,LaBr3-1,4818,e-,phot,45726.357278,0.000044
38767,LaBr3-1,4402,gamma,phot,45726.357068,0.000128
38767,LaBr3-1,4403,e-,phot,45726.357068,0.003789
38767,LaBr3-1,4404,e-,phot,45726.357068,0.000617
38767,LaBr3-1,4405,e-,phot,45726.357068,0.000617
38767,LaBr3-1,4406,e-,phot,45726.357068,0.000060
38767,LaBr3-1,4407,e-,phot,45726.357068,0.000063
38767,LaBr3-1,4408,e-,phot,45726.357068,0.000068
38767,LaBr3-1,4409,e-,phot,45726.357068,0.000045
38767,LaBr3-1,4410,e-,phot,45726.357068,0.000013
38767,LaBr3-1,4411,e-,phot,45726.357068,0.000010
38767,LaBr3-1,4936,e-,phot,45726.357508,0.000137
38767,LaBr3-1,11,gamma,nFissionHP,45726.310749,0.000188
39687,EJ309-30,1837,e-,compt,851392878870.799316,0.096331
39687,EJ309-30,1838,e-,compt,851392878870.799316,0.000256
39687,EJ309-30,1836,gamma,RadioactiveDecay,851392878870.648682,0.000035
40696,LaBr3-0,2746,e-,RadioactiveDecay,399760186051.734558,0.191427
40854,EJ309-45,366,e-,compt,45727.046356,0.146486
40854,EJ309-45,6,gamma,nFissionHP,45726.913654,0.000009
41516,EJ309-0,7460,proton,hadElastic,45759.924695,0.333794
41516,EJ309-0,5,neutron,nFissionHP,45759.267879,0.067918
41516,EJ309-30,6387,e-,compt,45727.220307,0.079485
41516,EJ309-30,9,gamma,nFissionHP,45727.084731,0.000018
41516,LaBr3-0,4327,e-,RadioactiveDecay,1196450880139.522217,0.025635
41683,EJ309-30,10503,proton,hadElastic,45759.927332,0.116853
41683,EJ309-30,9043,proton,hadElastic,45757.290639,0.319758
41683,EJ309-30,9044,proton,hadElastic,45758.548264,0.702917
41683,EJ309-30,2,neutron,nFissionHP,45756.602984,0.085116
41683,EJ309-3,4274,proton,hadElastic,45751.423367,1.664477
42650,EJ309-10,3909,e-,compt,45727.088856,0.080876
42650,EJ309-10,14,gamma,nFissionHP,45727.020027,0.000014
42758,LaBr3-0,90917,e-,phot,45726.466634,0.142969
42758,LaBr3-0,91381,e-,phot,45726.466786,0.019978
42758,LaBr3-0,91382,gamma,phot,45726.466786,0.000178
42758,LaBr3-0,91383,e-,phot,45726.466786,0.001290
42758,LaBr3-0,91384,e-,phot,45726.466786,0.000028
42758,LaBr3-0,91385,e-,phot,45726.466786,0.000030
42758,LaBr3-0,91386,e-,phot,45726.466786,0.000056
42758,LaBr3-0,91387,e-,phot,45726.466786,0.000043
42758,LaBr3-0,90918,gamma,phot,45726.466634,0.000152
42758,LaBr3-0,90919,e-,phot,45726.466634,0.003514
42758,LaBr3-0,91511,e-,phot,45726.466834,0.006155
42758,LaBr3-0,90920,e-,phot,45726.466634,0.000033
42758,LaBr3-0,91512,e-,phot,45726.466834,0.004542
42758,LaBr3-0,90921,e-,phot,45726.466634,0.000509
42758,LaBr3-0,91513,e-,phot,45726.466834,0.000489
42758,LaBr3-0,90922,e-,phot,45726.466634,0.000541
42758,LaBr3-0,91514,e-,phot,45726.466834,0.000034
42758,LaBr3-0,91515,e-,phot,45726.466834,0.000220
42758,LaBr3-0,91516,e-,phot,45726.466834,0.000065
42758,LaBr3-0,90925,e-,phot,45726.466634,0.000026
42758,LaBr3-0,91517,e-,phot,45726.466834,0.000090
42758,LaBr3-0,90926,e-,phot,45726.466634,0.000065
42758,LaBr3-0,91518,e-,phot,45726.466834,0.000013
42758,LaBr3-0,90927,e-,phot,45726.466634,0.000045
42758,LaBr3-0,91519,e-,phot,45726.466834,0.000013
42758,LaBr3-0,90928,e-,phot,45726.466634,0.000083
42758,LaBr3-0,91520,e-,phot,45726.466834,0.000082
42758,LaBr3-0,90929,e-,phot,45726.466634,0.000065
42758,LaBr3-0,90930,e-,phot,45726.466634,0.000060
42758,LaBr3-0,90931,e-,phot,45726.466634,0.000083
42758,LaBr3-0,90932,e-,phot,45726.466634,0.000013
42758,LaBr3-0,90933,e-,phot,45726.466634,0.000010
42758,LaBr3-0,90934,e-,phot,45726.466634,0.000063
42758,LaBr3-0,90935,e-,phot,45726.466634,0.000013
42758,LaBr3-0,90936,e-,phot,45726.466634,0.000013
42758,LaBr3-0,10,gamma,nFissionHP,45726.445986,0.000333
42758,LaBr3-0,49136,e-,phot,882982956136.050415,0.064820
42758,LaBr3-0,49137,e-,phot,882982956136.050415,0.010328
