event_id,detector_id,track_id,particle,creator_process,entry_time_ns,energy_dep_MeV
1130,LaBr3-1,62904,gamma,phot,134012933090.106232,0.000295
1130,LaBr3-1,32448,e-,compt,134012933090.098709,0.000026
1130,LaBr3-1,63328,e-,phot,134012933090.106232,0.000044
1130,LaBr3-1,62905,e-,phot,134012933090.106232,0.003493
1130,LaBr3-1,32449,e-,compt,134012933090.098709,0.000064
1130,LaBr3-1,63329,e-,phot,134012933090.106232,0.000043
1130,LaBr3-1,62906,e-,phot,134012933090.106232,0.000701
1130,LaBr3-1,32450,e-,compt,134012933090.098709,0.000048
1130,LaBr3-1,62907,e-,phot,134012933090.106232,0.000133
1130,LaBr3-1,32451,e-,compt,134012933090.098709,0.000010
1130,LaBr3-1,62908,e-,phot,134012933090.106232,0.000028
1130,LaBr3-1,32452,e-,compt,134012933090.098709,0.000010
1130,LaBr3-1,3242,e-,compt,134012933090.081619,0.390407
1130,LaBr3-1,3243,e-,compt,134012933090.081619,0.004523
1130,LaBr3-1,3244,e-,compt,134012933090.081619,0.000620
1130,LaBr3-1,3245,e-,compt,134012933090.081619,0.000083
1130,LaBr3-1,3246,e-,compt,134012933090.081619,0.000080
1130,LaBr3-1,3247,e-,compt,134012933090.081619,0.000080
1130,LaBr3-1,3241,gamma,RadioactiveDecay,134012933089.998001,0.000219
1787,EJ309-5,62,e-,compt,47176121224.701126,0.001278
1787,EJ309-5,60,gamma,eBrem,47176121224.698082,0.000018
1787,EJ309-5,54,e-,RadioactiveDecay,47176121224.698097,1.901082
3602,EJ309-2,1,neutron,primary,486357.034546,0.000000
5906,LaBr3-0,18,e-,compt,45726.445455,0.541540
5906,LaBr3-0,19,e-,compt,45726.445455,0.001226
5906,LaBr3-0,20,e-,compt,45726.445455,0.000088
5906,LaBr3-0,21,e-,compt,45726.445455,0.000082
5906,LaBr3-0,22,e-,compt,45726.445455,0.000044
5906,LaBr3-0,23,e-,compt,45726.445455,0.000043
5906,LaBr3-0,2,gamma,nCaptureHP,45726.360371,0.000119
7029,LaBr3-0,2138,e-,compt,45726.487207,0.262277
7029,LaBr3-0,2139,e-,compt,45726.487207,0.000057
7029,LaBr3-0,2140,e-,compt,45726.487207,0.000802
7029,LaBr3-0,2141,e-,compt,45726.487207,0.000068
7029,LaBr3-0,2142,e-,compt,45726.487207,0.000083
7029,LaBr3-0,2143,e-,compt,45726.487207,0.000063
7029,LaBr3-0,9,gamma,nFissionHP,45726.469381,0.000133
7159,EJ309-1,1,neutron,primary,773778.189318,0.000000
10017,EJ309-3,1,neutron,primary,391789.762198,0.000001
13322,EJ309-4,1,neutron,primary,271233.776064,0.000000
16168,EJ309-0,1,neutron,primary,340818.681343,0.000000
17983,EJ309-0,1,neutron,primary,345063.166273,0.000000
19476,EJ309-6,3760,proton,hadElastic,45742.507014,2.514168
22467,EJ309-0,1,neutron,primary,280115.818881,0.000000
23907,LaBr3-1,3826,e-,compt,45726.462017,0.045394
23907,LaBr3-1,3827,e-,compt,45726.462017,0.000044
23907,LaBr3-1,4,gamma,nFissionHP,45726.454540,0.000034
27033,LaBr3-0,66,e-,RadioactiveDecay,42395533597658.882812,0.506287
27930,EJ309-5,1,neutron,primary,802842.826711,0.000001
32512,EJ309-3,1,neutron,primary,689934.863710,0.000000
34023,EJ309-3,1,neutron,primary,480608.970610,0.000000
34385,EJ309-4,2723,e-,compt,45727.260827,0.067802
34385,EJ309-4,2724,e-,compt,45727.260827,0.000264
34385,EJ309-4,11,gamma,nFissionHP,45727.124363,0.000027
34703,EJ309-6,2288,e-,compt,45727.141556,0.235491
34703,EJ309-6,8,gamma,nFissionHP,45726.990945,0.000009
35774,EJ309-2,1,neutron,primary,980402.874361,0.000000
36859,EJ309-6,1,neutron,primary,211975.717367,0.000000
39896,EJ309-0,1,neutron,primary,265108.349476,0.000000
40944,EJ309-2,1,neutron,primary,545847.359886,0.000000
42055,EJ309-1,1,neutron,primary,364039.241316,0.000000
46706,EJ309-0,6,e-,compt,470725.839987,0.542733
46706,EJ309-0,5,gamma,neutronInelastic,470725.786219,0.000009
46792,EJ309-2,2304,e-,compt,3987784559.594766,0.026004
46792,EJ309-2,2303,gamma,RadioactiveDecay,3987784559.546313,0.000018
48645,LaBr3-0,3267,e-,phot,45726.353751,0.059135
48645,LaBr3-0,3717,e-,phot,45726.354245,0.028191
48645,LaBr3-0,3718,e-,phot,45726.354245,0.004741
48645,LaBr3-0,3719,e-,phot,45726.354245,0.000545
48645,LaBr3-0,3721,e-,phot,45726.354245,0.000000
48645,LaBr3-0,3722,e-,phot,45726.354245,0.000065
48645,LaBr3-0,3723,e-,phot,45726.354245,0.000082
48645,LaBr3-0,3724,e-,phot,45726.354245,0.000082
48645,LaBr3-0,3726,e-,phot,45726.354245,0.000082
48645,LaBr3-0,3727,e-,phot,45726.354245,0.000082
48645,LaBr3-0,3268,gamma,phot,45726.353751,0.000210
48645,LaBr3-0,3269,e-,phot,45726.353751,0.003282
48645,LaBr3-0,3270,e-,phot,45726.353751,0.000348
48645,LaBr3-0,3272,e-,phot,45726.353751,0.000505
48645,LaBr3-0,3273,e-,phot,45726.353751,0.000489
48645,LaBr3-0,3274,e-,phot,45726.353751,0.000015
48645,LaBr3-0,3275,e-,phot,45726.353751,0.000034
48645,LaBr3-0,3276,e-,phot,45726.353751,0.000050
48645,LaBr3-0,3277,e-,phot,45726.353751,0.000050
48645,LaBr3-0,3278,e-,phot,45726.353751,0.000082
48645,LaBr3-0,3279,e-,phot,45726.353751,0.000000
48645,LaBr3-0,3280,e-,phot,45726.353751,0.000011
48645,LaBr3-0,3281,e-,phot,45726.353751,0.000055
48645,LaBr3-0,3282,e-,phot,45726.353751,0.000011
48645,LaBr3-0,3283,e-,phot,45726.353751,0.000013
48645,LaBr3-0,3284,e-,phot,45726.353751,0.000106
48645,LaBr3-0,3285,e-,phot,45726.353751,0.000066
48645,LaBr3-0,3286,e-,phot,45726.353751,0.000099
48645,LaBr3-0,3287,e-,phot,45726.353751,0.000080
48645,LaBr3-0,3288,e-,phot,45726.353751,0.000011
48645,LaBr3-0,3289,e-,phot,45726.353751,0.000032
48645,LaBr3-0,3290,e-,phot,45726.353751,0.000013
48645,LaBr3-0,3291,e-,phot,45726.353751,0.000013
48645,LaBr3-0,3720,e-,phot,45726.354245,0.000661
48645,LaBr3-0,7,gamma,nFissionHP,45726.351633,0.000337
49558,LaBr3-0,115,e-,RadioactiveDecay,127878418552230.546875,0.061606
50062,LaBr3-1,77,e-,RadioactiveDecay,534973695348087.187500,0.017030
50534,EJ309-6,1,neutron,primary,488984.508368,0.000001
51105,EJ309-1,1,neutron,primary,454249.145964,0.000000
53410,EJ309-2,1,neutron,primary,251498.359442,0.000000
55641,EJ309-0,1,neutron,primary,255379.919041,0.000000
59394,EJ309-5,1,neutron,primary,503438.985456,0.000000
61093,EJ309-5,1,neutron,primary,403311.989977,0.000001
62184,EJ309-0,1,neutron,primary,266885.241356,0.000001
62759,EJ309-1,1,neutron,primary,368460.492963,0.000000
63471,EJ309-1,1,neutron,primary,311201.496538,0.000000
72076,EJ309-6,24,e-,RadioactiveDecay,2181405441.842379,1.918744
73019,LaBr3-0,49663,e-,phot,379530.711812,0.128511
73019,LaBr3-0,50093,e-,phot,379530.711967,0.000043
73019,LaBr3-0,50094,e-,phot,379530.711967,0.000044
73019,LaBr3-0,50095,e-,phot,379530.711967,0.000030
73019,LaBr3-0,50096,e-,phot,379530.711967,0.000031
73019,LaBr3-0,49664,gamma,phot,379530.711812,0.000274
73019,LaBr3-0,49666,e-,phot,379530.711812,0.000866
73019,LaBr3-0,49667,e-,phot,379530.711812,0.000620
73019,LaBr3-0,49669,e-,phot,379530.711812,0.000026
73019,LaBr3-0,47683,e-,phot,379531.212733,0.024395
73019,LaBr3-0,47684,e-,phot,379531.212733,0.000137
73019,LaBr3-0,47685,e-,phot,379531.212733,0.001290
73019,LaBr3-0,49670,e-,phot,379530.711812,0.000060
73019,LaBr3-0,3595,Br80,RadioactiveDecay,4647998367038.286133,0.000000
73019,LaBr3-0,49672,e-,phot,379530.711812,0.000030
73019,LaBr3-0,3597,e-,phot,4647998367038.286133,0.023572
73019,LaBr3-0,3709,e-,phot,4647998367038.286133,0.005987
73019,LaBr3-0,3710,e-,phot,4647998367038.286133,0.003429
73019,LaBr3-0,3711,e-,phot,4647998367038.286133,0.000864
73019,LaBr3-0,3712,e-,phot,4647998367038.286133,0.000068
73019,LaBr3-0,27,Br80,RadioactiveDecay,4647998367037.872070,0.000000
73019,LaBr3-0,3713,e-,phot,4647998367038.286133,0.000049
73019,LaBr3-0,29,e-,RadioactiveDecay,4647998367037.872070,0.000030
73019,LaBr3-0,3715,e-,phot,4647998367038.286133,0.000526
73019,LaBr3-0,30,e-,RadioactiveDecay,4647998367037.872070,0.000043
73019,LaBr3-0,3716,e-,phot,4647998367038.286133,0.000088
73019,LaBr3-0,31,e-,RadioactiveDecay,4647998367037.872070,0.000044
73019,LaBr3-0,3717,e-,phot,4647998367038.286133,0.000063
73019,LaBr3-0,32,e-,RadioactiveDecay,4647998367037.872070,0.000095
73019,LaBr3-0,3718,e-,phot,4647998367038.286133,0.000045
73019,LaBr3-0,33,e-,RadioactiveDecay,4647998367037.872070,0.001395
73019,LaBr3-0,3719,e-,phot,4647998367038.286133,0.000083
73019,LaBr3-0,50086,e-,phot,379530.711967,0.019978
73019,LaBr3-0,34,e-,RadioactiveDecay,4647998367037.872070,0.011697
73019,LaBr3-0,3720,e-,phot,4647998367038.286133,0.000013
73019,LaBr3-0,50087,e-,phot,379530.711967,0.010279
73019,LaBr3-0,35,e-,RadioactiveDecay,4647998367037.872070,0.035316
73019,LaBr3-0,3721,e-,phot,4647998367038.286133,0.000068
73019,LaBr3-0,49673,e-,phot,379530.711812,0.000060
73019,LaBr3-0,3598,gamma,phot,4647998367038.286133,0.000318
73019,LaBr3-0,9,gamma,nCaptureHP,379531.212357,0.000185
73019,LaBr3-0,50088,e-,phot,379530.711967,0.001218
73019,LaBr3-0,3722,e-,phot,4647998367038.286133,0.000060
73019,LaBr3-0,49674,e-,phot,379530.711812,0.000010
73019,LaBr3-0,3599,e-,phot,4647998367038.286133,0.001290
73019,LaBr3-0,50089,e-,phot,379530.711967,0.001397
73019,LaBr3-0,3723,e-,phot,4647998367038.286133,0.000083
73019,LaBr3-0,50091,e-,phot,379530.711967,0.000088
73019,LaBr3-0,3725,e-,phot,4647998367038.286133,0.000045
73019,LaBr3-0,50092,e-,phot,379530.711967,0.000043
73019,LaBr3-0,3726,e-,phot,4647998367038.286133,0.000033
73019,LaBr3-0,49671,e-,phot,379530.711812,0.000060
73019,LaBr3-0,7,gamma,nCaptureHP,379530.703262,0.000269
73019,LaBr3-0,3596,gamma,RadioactiveDecay,4647998367038.286133,0.000142
73019,LaBr3-0,47686,e-,phot,379531.212733,0.000056
73019,LaBr3-0,49675,e-,phot,379530.711812,0.000010
73019,LaBr3-0,11,Br80,nCaptureHP,379534.228174,0.000225
73019,LaBr3-0,3600,e-,phot,4647998367038.286133,0.000095
73019,LaBr3-0,3714,e-,phot,4647998367038.286133,0.000050
73019,LaBr3-0,28,e-,RadioactiveDecay,4647998367037.872070,0.000131
73019,LaBr3-0,47687,e-,phot,379531.212733,0.000028
73019,LaBr3-0,49676,e-,phot,379530.711812,0.000013
73019,LaBr3-0,3601,e-,phot,4647998367038.286133,0.000043
73019,LaBr3-0,47688,e-,phot,379531.212733,0.000030
73019,LaBr3-0,6375,Kr80,RadioactiveDecay,6848903709192.458008,0.000015
73019,LaBr3-0,49677,e-,phot,379530.711812,0.000013
73019,LaBr3-0,3602,e-,phot,4647998367038.286133,0.000030
73019,LaBr3-0,47689,e-,phot,379531.212733,0.000030
73019,LaBr3-0,47690,e-,phot,379531.212733,0.000030
73019,LaBr3-0,6377,e-,RadioactiveDecay,6848903709192.458008,0.560504
73019,LaBr3-0,50090,e-,phot,379530.711967,0.000034
73019,LaBr3-0,3724,e-,phot,4647998367038.286133,0.000010
73019,LaBr3-0,49665,e-,phot,379530.711812,0.003432
74540,EJ309-1,1,neutron,primary,547556.326634,0.000000
76389,LaBr3-1,3865,e-,phot,45726.451491,0.194110
76389,LaBr3-1,4009,e-,phot,45726.451647,0.010277
76389,LaBr3-1,4010,e-,phot,45726.451647,0.001290
76389,LaBr3-1,4011,e-,phot,45726.451647,0.000028
76389,LaBr3-1,4012,e-,phot,45726.451647,0.000056
76389,LaBr3-1,4013,e-,phot,45726.451647,0.000043
76389,LaBr3-1,4014,e-,phot,45726.451647,0.000056
76389,LaBr3-1,3866,gamma,phot,45726.451491,0.000082
76389,LaBr3-1,3867,e-,phot,45726.451491,0.001444
76389,LaBr3-1,3868,e-,phot,45726.451491,0.000044
76389,LaBr3-1,3869,e-,phot,45726.451491,0.000043
76389,LaBr3-1,12,gamma,nFissionHP,45726.428423,0.000118
77211,LaBr3-0,23994,e-,compt,1735508633936.255859,0.152121
77211,LaBr3-0,23995,e-,compt,1735508633936.255859,0.000160
77211,LaBr3-0,23996,e-,compt,1735508633936.255859,0.000031
77211,LaBr3-0,1485,e-,compt,1735508633936.252441,0.306580
77211,LaBr3-0,1486,e-,compt,1735508633936.252441,0.000080
77211,LaBr3-0,1487,e-,compt,1735508633936.252441,0.000060
77211,LaBr3-0,1484,gamma,RadioactiveDecay,1735508633936.154541,0.000085
77322,EJ309-1,1,neutron,primary,314916.777640,0.000001
80089,EJ309-2,2825,e-,compt,45727.182682,0.000946
80089,EJ309-2,8,gamma,nFissionHP,45727.129353,0.000018
80727,EJ309-0,1,neutron,primary,343146.142794,0.000000
80927,LaBr3-1,1,neutron,primary,144327.810374,0.000000
81180,LaBr3-1,19,e-,phot,45726.990485,0.038974
81180,LaBr3-1,20,e-,phot,45726.990485,0.004044
81180,LaBr3-1,21,e-,phot,45726.990485,0.000261
81180,LaBr3-1,22,e-,phot,45726.990485,0.000705
81180,LaBr3-1,23,e-,phot,45726.990485,0.000541
81180,LaBr3-1,24,e-,phot,45726.990485,0.000082
81180,LaBr3-1,25,e-,phot,45726.990485,0.000063
81180,LaBr3-1,26,e-,phot,45726.990485,0.000065
81180,LaBr3-1,27,e-,phot,45726.990485,0.000060
81180,LaBr3-1,28,e-,phot,45726.990485,0.000086
81180,LaBr3-1,29,e-,phot,45726.990485,0.000060
81180,LaBr3-1,17,gamma,nCaptureHP,45726.990383,0.000302
84863,EJ309-2,1,neutron,primary,455173.233810,0.000001
86010,EJ309-4,1,neutron,primary,703806.697750,0.000000
86049,EJ309-4,2097,proton,hadElastic,45748.414887,2.209012
86049,EJ309-4,2,neutron,nFissionHP,45747.875710,0.108227
88141,LaBr3-1,17729,e-,phot,162646420.004574,0.019560
88141,LaBr3-1,17730,e-,phot,162646420.004574,0.010279
88141,LaBr3-1,17731,e-,phot,162646420.004574,0.000037
88141,LaBr3-1,17732,e-,phot,162646420.004574,0.001396
88141,LaBr3-1,17767,e-,phot,162646420.004576,0.000468
88141,LaBr3-1,17768,e-,phot,162646420.004576,0.000620
88141,LaBr3-1,17769,e-,phot,162646420.004576,0.000063
88141,LaBr3-1,17285,e-,phot,162646420.002834,0.080184
88141,LaBr3-1,17770,e-,phot,162646420.004576,0.000063
88141,LaBr3-1,17733,gamma,phot,162646420.004574,0.000089
88141,LaBr3-1,17734,e-,phot,162646420.004574,0.000044
88141,LaBr3-1,17735,e-,phot,162646420.004574,0.000043
88141,LaBr3-1,17736,e-,phot,162646420.004574,0.000043
88141,LaBr3-1,17737,e-,phot,162646420.004574,0.000028
88141,LaBr3-1,17738,e-,phot,162646420.004574,0.000043
88141,LaBr3-1,17739,e-,phot,162646420.004574,0.000043
88141,LaBr3-1,17286,gamma,phot,162646420.002834,0.000223
88141,LaBr3-1,17287,e-,phot,162646420.002834,0.004190
88141,LaBr3-1,17288,e-,phot,162646420.002834,0.000469
88141,LaBr3-1,17289,e-,phot,162646420.002834,0.000617
88141,LaBr3-1,17290,e-,phot,162646420.002834,0.000192
88141,LaBr3-1,17291,e-,phot,162646420.002834,0.000063
88141,LaBr3-1,17292,e-,phot,162646420.002834,0.000063
88141,LaBr3-1,17293,e-,phot,162646420.002834,0.000060
88141,LaBr3-1,17294,e-,phot,162646420.002834,0.000010
88141,LaBr3-1,17295,e-,phot,162646420.002834,0.000010
88141,LaBr3-1,8971,e-,compt,162646419.991144,0.114230
88141,LaBr3-1,8972,e-,compt,162646419.991144,0.000044
88141,LaBr3-1,60,e-,compt,162646419.979813,0.118521
88141,LaBr3-1,61,e-,compt,162646419.979813,0.000031
88141,LaBr3-1,59,gamma,RadioactiveDecay,162646419.959903,0.000295
94024,EJ309-3,45,e-,RadioactiveDecay,633748864.386751,4.072968
99267,EJ309-1,1,neutron,primary,330185.070737,0.000000
